Yes/No siphon,Classification,Latitude,Longitude,Photo
1,Anopheles,14.6932,-17.4645,https://data.globe.gov/system/photos/2019/09/23/1215916/original.jpg
0,Culex,14.7228,-17.4912,https://data.globe.gov/system/photos/2019/10/26/1299838/original.jpg
0,Aedes,14.7225,-17.4904,https://data.globe.gov/system/photos/2019/10/06/1231971/original.jpg
0,Culex,14.6899,-17.4616,https://data.globe.gov/system/photos/2019/10/25/1296240/original.jpg
0,Aedes,14.6855,-17.4619,https://data.globe.gov/system/photos/2019/10/03/1228106/original.jpg
0,Aedes,14.6899,-17.4616,https://data.globe.gov/system/photos/2019/10/03/1228105/original.jpg
0,Aedes,14.7154,-17.4867,https://data.globe.gov/system/photos/2019/10/03/1228104/original.jpg
0,Culex,14.6893,-17.4597,https://data.globe.gov/system/photos/2019/10/03/1228108/original.jpg
0,Aedes,14.7408,-17.3084,https://data.globe.gov/system/photos/2019/10/02/1226982/original.jpg
0,Aedes,14.7682,-16.9382,https://data.globe.gov/system/photos/2019/10/02/1227528/original.jpg
0,Culex,14.6989,-17.4682,https://data.globe.gov/system/photos/2019/10/11/1241100/original.jpg
0,Culex,14.6896,-17.4612,https://data.globe.gov/system/photos/2019/10/11/1241108/original.jpg
1,Anopheles,14.6899,-17.4616,https://data.globe.gov/system/photos/2019/10/11/1241133/original.jpg
1,Anopheles,14.699,-17.4671,https://data.globe.gov/system/photos/2019/10/11/1241134/original.jpg
1,Anopheles,14.6991,-17.4697,https://data.globe.gov/system/photos/2019/10/11/1241114/original.jpg
0,Culex,14.6992,-17.4682,https://data.globe.gov/system/photos/2019/10/11/1241139/original.jpg
0,Culex,14.7018,-17.4716,https://data.globe.gov/system/photos/2019/10/11/1241140/original.jpg
0,Aedes,14.6897,-17.4601,https://data.globe.gov/system/photos/2019/03/20/1000924/original.jpg
0,Aedes,14.7171,-17.4909,https://data.globe.gov/system/photos/2019/03/20/1000925/original.jpg
0,Aedes,14.6897,-17.4611,https://data.globe.gov/system/photos/2019/01/09/942538/original.jpg
0,Aedes,14.6893,-17.4596,https://data.globe.gov/system/photos/2019/03/03/981347/original.jpg
0,Aedes,14.7463,-17.4243,https://data.globe.gov/system/photos/2019/03/03/981357/original.jpg
0,Aedes,14.7383,-17.4324,https://data.globe.gov/system/photos/2019/03/03/981358/original.jpg
0,Aedes,14.7297,-17.4423,https://data.globe.gov/system/photos/2019/03/03/981371/original.jpg
0,Aedes,14.7489,-17.4265,https://data.globe.gov/system/photos/2019/03/03/981372/original.jpg
0,Aedes,14.7501,-17.4271,https://data.globe.gov/system/photos/2019/03/03/981344/original.jpg
0,Aedes,14.7318,-17.4333,https://data.globe.gov/system/photos/2019/03/03/981345/original.jpg
1,Anopheles,14.7065,-17.4466,https://data.globe.gov/system/photos/2019/03/03/981354/original.jpg
0,Aedes,14.6919,-17.449,https://data.globe.gov/system/photos/2019/03/11/991996/original.jpg
1,Anopheles,14.702,-17.4469,https://data.globe.gov/system/photos/2019/03/09/990970/original.jpg
0,Aedes,14.7097,-17.4468,https://data.globe.gov/system/photos/2019/03/09/990959/original.jpg
0,Aedes,14.6729,-17.4401,https://data.globe.gov/system/photos/2019/03/09/990961/original.jpg
0,Aedes,14.7053,-17.4469,https://data.globe.gov/system/photos/2019/03/09/990976/original.jpg
0,Aedes,14.7949,-17.2888,https://data.globe.gov/system/photos/2019/03/09/990885/original.jpg
0,Aedes,14.7437,-17.429,https://data.globe.gov/system/photos/2019/02/10/963416/original.jpg
0,Aedes,14.8055,-17.2784,https://data.globe.gov/system/photos/2019/02/10/963417/original.jpg
0,Aedes,14.8164,-17.2783,https://data.globe.gov/system/photos/2019/02/23/974239/original.jpg
0,Aedes,14.7854,-17.3012,https://data.globe.gov/system/photos/2019/02/23/974242/original.jpg
0,Aedes,14.795,-17.2891,https://data.globe.gov/system/photos/2019/02/23/974240/original.jpg
0,Aedes,14.7516,-17.427,https://data.globe.gov/system/photos/2019/01/31/956652/original.jpg
0,Aedes,14.7429,-17.4294,https://data.globe.gov/system/photos/2019/01/31/956703/original.jpg
0,Aedes,14.7448,-17.4276,https://data.globe.gov/system/photos/2019/01/31/956702/original.jpg
0,Aedes,14.6891,-17.4595,https://data.globe.gov/system/photos/2019/01/31/956678/original.jpg
0,Culex,14.7402,-17.4186,https://data.globe.gov/system/photos/2019/02/17/967789/original.jpg
0,Culex,14.7486,-17.4254,https://data.globe.gov/system/photos/2019/02/17/967790/original.jpg
0,Aedes,14.7499,-17.433,https://data.globe.gov/system/photos/2019/02/17/967785/original.jpg
0,Aedes,14.7453,-17.4163,https://data.globe.gov/system/photos/2019/02/17/967799/original.jpg
0,Aedes,14.6893,-17.4592,https://data.globe.gov/system/photos/2019/02/16/967349/original.jpg
0,Aedes,14.7956,-17.313,https://data.globe.gov/system/photos/2019/02/16/967350/original.jpg
0,Aedes,14.7916,-17.302,https://data.globe.gov/system/photos/2019/02/23/974225/original.jpg
0,Aedes,14.6872,-17.4597,https://data.globe.gov/system/photos/2019/02/23/974236/original.jpg
0,Aedes,14.7324,-17.4329,https://data.globe.gov/system/photos/2019/02/23/974234/original.jpg
0,Aedes,14.8129,-17.2779,https://data.globe.gov/system/photos/2019/02/23/974198/original.jpg
0,Aedes,14.7291,-17.4412,https://data.globe.gov/system/photos/2019/01/22/950233/original.jpg
0,Aedes,14.7296,-17.4413,https://data.globe.gov/system/photos/2019/01/16/946361/original.jpg
0,Aedes,14.6845,-17.4504,https://data.globe.gov/system/photos/2019/01/16/946364/original.jpg
0,Aedes,14.7439,-17.4313,https://data.globe.gov/system/photos/2019/01/16/946365/original.jpg
1,Anopheles,14.7455,-17.4167,https://data.globe.gov/system/photos/2019/01/15/945706/original.jpg
1,Anopheles,14.7304,-17.4424,https://data.globe.gov/system/photos/2019/01/15/945707/original.jpg
1,Anopheles,14.8146,-16.9823,https://data.globe.gov/system/photos/2019/01/15/945871/original.jpg
1,Anopheles,14.6846,-17.4629,https://data.globe.gov/system/photos/2019/01/15/945870/original.jpg
0,Aedes,6.5244,2.353,https://data.globe.gov/system/photos/2019/01/14/944880/original.jpg
0,Aedes,7.1788,2.0347,https://data.globe.gov/system/photos/2019/01/14/944881/original.jpg
0,Aedes,7.1787,2.0432,https://data.globe.gov/system/photos/2019/01/22/950216/original.jpg
0,Aedes,7.1958,2.0563,https://data.globe.gov/system/photos/2019/01/22/950214/original.jpg
0,Aedes,7.1826,2.0673,https://data.globe.gov/system/photos/2019/01/22/950213/original.jpg
0,Aedes,34.1487,-118.3571,https://data.globe.gov/system/photos/2019/01/27/952725/original.jpg
0,Aedes,5.5361,-0.2255,https://data.globe.gov/system/photos/2019/03/15/996831/original.jpg
1,Anopheles,6.0842,-0.2645,https://data.globe.gov/system/photos/2019/03/15/996785/original.jpg
0,Aedes,10.8638,0.208,https://data.globe.gov/system/photos/2019/03/03/981368/original.jpg
1,Anopheles,5.649,-0.1157,https://data.globe.gov/system/photos/2019/01/22/950177/original.jpg
1,Anopheles,10.898,0.1833,https://data.globe.gov/system/photos/2019/01/22/950243/original.jpg
1,Anopheles,29.6475,-81.681,https://data.globe.gov/system/photos/2019/01/22/950245/original.jpg
1,Anopheles,29.6475,-81.6815,https://data.globe.gov/system/photos/2019/01/22/950244/original.jpg
0,Aedes,-1.2745,36.9057,https://data.globe.gov/system/photos/2019/01/19/948490/original.jpg
0,Aedes,1.4799,35.0127,https://data.globe.gov/system/photos/2019/01/19/948492/original.jpg
0,Aedes,1.4799,35.0127,https://data.globe.gov/system/photos/2018/12/29/936093/original.jpg
0,Aedes,1.4799,35.0126,https://data.globe.gov/system/photos/2018/12/29/936086/original.jpg
0,Aedes,32.9586,-117.0946,https://data.globe.gov/system/photos/2020/02/07/1478714/original.jpg
0,Aedes,31.8732,-106.5706,https://data.globe.gov/system/photos/2019/07/01/1122378/original.jpg
0,Aedes,12.479,-1.4262,https://data.globe.gov/system/photos/2019/07/01/1122377/original.jpg
0,Aedes,36.2768,-94.1732,https://data.globe.gov/system/photos/2019/07/01/1122373/original.jpg
0,Aedes,33.0202,-97.1495,https://data.globe.gov/system/photos/2019/07/01/1122372/original.jpg
0,Culex,33.0203,-97.1492,https://data.globe.gov/system/photos/2019/03/26/1008227/original.jpg
0,Culex,33.0201,-97.1491,https://data.globe.gov/system/photos/2019/03/26/1008226/original.jpg
0,Culex,33.0353,-97.1295,https://data.globe.gov/system/photos/2019/03/26/1008225/original.jpg
0,Culex,33.0362,-97.1294,https://data.globe.gov/system/photos/2019/03/25/1007158/original.jpg
0,Culex,33.0256,-97.1484,https://data.globe.gov/system/photos/2019/03/25/1007159/original.jpg
0,Culex,33.0201,-97.1495,https://data.globe.gov/system/photos/2019/03/25/1007157/original.jpg
0,Aedes,33.0201,-97.1492,https://data.globe.gov/system/photos/2019/03/26/1008333/original.jpg
0,Aedes,33.02,-97.1495,https://data.globe.gov/system/photos/2019/03/26/1008334/original.jpg
0,Aedes,33.0203,-97.1489,https://data.globe.gov/system/photos/2019/04/15/1036839/original.jpg
0,Aedes,33.0203,-97.1494,https://data.globe.gov/system/photos/2019/04/15/1036845/original.jpg
0,Aedes,29.9054,-95.677,https://data.globe.gov/system/photos/2019/04/15/1036844/original.jpg
0,Aedes,29.903,-95.6765,https://data.globe.gov/system/photos/2019/04/15/1036842/original.jpg
0,Aedes,29.9031,-95.6743,https://data.globe.gov/system/photos/2019/05/16/1072176/original.jpg
0,Aedes,29.9053,-95.6803,https://data.globe.gov/system/photos/2019/05/16/1072174/original.jpg
0,Aedes,29.9054,-95.6811,https://data.globe.gov/system/photos/2019/05/16/1072175/original.jpg
0,Aedes,29.9031,-95.6771,https://data.globe.gov/system/photos/2019/05/24/1080010/original.jpg
0,Aedes,29.9032,-95.6771,https://data.globe.gov/system/photos/2019/05/24/1080011/original.jpg
0,Aedes,29.9027,-95.6789,https://data.globe.gov/system/photos/2019/05/24/1080013/original.jpg
0,Aedes,29.9029,-95.6792,https://data.globe.gov/system/photos/2019/05/24/1080012/original.jpg
0,Aedes,29.903,-95.6745,https://data.globe.gov/system/photos/2019/05/24/1080008/original.jpg
0,Aedes,29.9029,-95.6791,https://data.globe.gov/system/photos/2019/05/24/1080009/original.jpg
0,Aedes,14.7702,-16.937,https://data.globe.gov/system/photos/2019/05/27/1083057/original.jpg
0,Aedes,14.6841,-17.4622,https://data.globe.gov/system/photos/2019/05/27/1083058/original.jpg
0,Aedes,14.684,-17.4613,https://data.globe.gov/system/photos/2019/06/21/1109615/original.jpg
0,Aedes,14.6899,-17.4616,https://data.globe.gov/system/photos/2019/06/21/1109617/original.jpg
0,Aedes,14.6896,-17.4612,https://data.globe.gov/system/photos/2019/06/21/1109616/original.jpg
0,Aedes,14.6899,-17.4616,https://data.globe.gov/system/photos/2019/06/21/1109618/original.jpg
0,Aedes,14.699,-17.4671,https://data.globe.gov/system/photos/2019/06/21/1109619/original.jpg
0,Aedes,14.6991,-17.4697,https://data.globe.gov/system/photos/2019/12/14/1417978/original.jpg
0,Aedes,14.6992,-17.4682,https://data.globe.gov/system/photos/2019/06/23/1112491/original.jpg
0,Aedes,14.7018,-17.4716,https://data.globe.gov/system/photos/2019/06/23/1112492/original.jpg
0,Aedes,14.6897,-17.4601,https://data.globe.gov/system/photos/2019/07/12/1142914/original.jpg
0,Aedes,14.7171,-17.4909,https://data.globe.gov/system/photos/2019/07/12/1142913/original.jpg
0,Aedes,14.6897,-17.4611,https://data.globe.gov/system/photos/2019/07/31/1152564/original.jpg
1,Anopheles,14.6893,-17.4596,https://data.globe.gov/system/photos/2019/07/21/1143216/original.jpg
0,Aedes,14.7463,-17.4243,https://data.globe.gov/system/photos/2019/07/08/1131638/original.jpg
0,Aedes,14.7383,-17.4324,https://data.globe.gov/system/photos/2019/07/08/1131639/original.jpg
0,Aedes,14.7297,-17.4423,https://data.globe.gov/system/photos/2019/07/08/1131230/original.jpg
0,Aedes,14.7489,-17.4265,https://data.globe.gov/system/photos/2019/07/08/1131230/original.jpg
0,Aedes,14.7501,-17.4271,https://data.globe.gov/system/photos/2019/07/08/1131227/original.jpg
0,Aedes,14.7318,-17.4333,https://data.globe.gov/system/photos/2019/07/02/1124124/original.jpg
0,Aedes,14.7065,-17.4466,https://data.globe.gov/system/photos/2019/07/02/1124123/original.jpg
0,Aedes,14.6919,-17.449,https://data.globe.gov/system/photos/2019/06/20/1110496/original.jpg
0,Aedes,14.702,-17.4469,https://data.globe.gov/system/photos/2019/06/20/1108511/original.jpg
0,Aedes,14.7097,-17.4468,https://data.globe.gov/system/photos/2019/07/24/1145204/original.jpg
0,Aedes,14.6729,-17.4401,https://data.globe.gov/system/photos/2019/07/24/1145203/original.jpg
1,Anopheles,14.7053,-17.4469,https://data.globe.gov/system/photos/2019/07/24/1145378/original.jpg
0,Aedes,14.7949,-17.2888,https://data.globe.gov/system/photos/2019/07/22/1144000/original.jpg
0,Aedes,14.7437,-17.429,https://data.globe.gov/system/photos/2019/07/22/1144001/original.jpg
0,Aedes,14.8055,-17.2784,https://data.globe.gov/system/photos/2019/07/22/1143999/original.jpg
1,Anopheles,14.8164,-17.2783,https://data.globe.gov/system/photos/2019/07/22/1143998/original.jpg
0,Aedes,29.903,-95.6745,https://data.globe.gov/system/photos/2019/07/16/1139748/original.jpg
0,Aedes,29.9054,-95.6811,https://data.globe.gov/system/photos/2019/07/15/1140291/original.jpg
0,Aedes,29.9054,-95.6811,https://data.globe.gov/system/photos/2019/07/15/1140289/original.jpg
1,Anopheles,29.9041,-95.6793,https://data.globe.gov/system/photos/2019/07/19/1141743/original.jpg
0,Aedes,29.9041,-95.6793,https://data.globe.gov/system/photos/2019/07/19/1141742/original.jpg
0,Aedes,29.6486,-98.3138,https://data.globe.gov/system/photos/2019/06/15/1105194/original.jpg
0,Aedes,42.6567,-71.4094,https://data.globe.gov/system/photos/2019/05/07/1070385/original.jpg
0,Aedes,42.6567,-71.4094,https://data.globe.gov/system/photos/2019/05/07/1070384/original.jpg
0,Aedes,42.6567,-71.4094,https://data.globe.gov/system/photos/2019/05/07/1070383/original.jpg
0,Aedes,29.9679,-90.0777,https://data.globe.gov/system/photos/2019/05/25/1080893/original.jpg
0,Aedes,29.9679,-90.0777,https://data.globe.gov/system/photos/2019/05/25/1080892/original.jpg
0,Aedes,29.9679,-90.0777,https://data.globe.gov/system/photos/2019/05/25/1080889/original.jpg
0,Aedes,30.432,-88.9563,https://data.globe.gov/system/photos/2019/05/14/1070428/original.jpg
0,Aedes,30.432,-88.9563,https://data.globe.gov/system/photos/2019/05/14/1070429/original.jpg
0,Aedes,30.432,-88.9563,https://data.globe.gov/system/photos/2019/05/14/1070430/original.jpg
0,Aedes,30.432,-88.9563,https://data.globe.gov/system/photos/2019/05/14/1070427/original.jpg
0,Aedes,35.1462,-106.6788,https://data.globe.gov/system/photos/2019/07/23/1144968/original.jpg
0,Aedes,35.1462,-106.6788,https://data.globe.gov/system/photos/2019/07/23/1144965/original.jpg
0,Aedes,35.1462,-106.6788,https://data.globe.gov/system/photos/2019/07/23/1144964/original.jpg
0,Aedes,35.1462,-106.6788,https://data.globe.gov/system/photos/2019/07/23/1144966/original.jpg
0,Aedes,35.1462,-106.6788,https://data.globe.gov/system/photos/2019/07/23/1144967/original.jpg
0,Aedes,35.1462,-106.6789,https://data.globe.gov/system/photos/2019/07/23/1144961/original.jpg
0,Aedes,35.1462,-106.6789,https://data.globe.gov/system/photos/2019/07/23/1144962/original.jpg
0,Aedes,35.1473,-106.681,https://data.globe.gov/system/photos/2019/06/23/1112417/original.jpg
0,Aedes,35.1472,-106.6811,https://data.globe.gov/system/photos/2019/06/23/1112377/original.jpg
0,Aedes,35.1462,-106.6788,https://data.globe.gov/system/photos/2019/07/25/1147109/original.jpg
0,Culex,40.7598,-89.4882,https://data.globe.gov/system/photos/2019/05/27/1082639/original.jpg
0,Culex,40.7598,-89.4882,https://data.globe.gov/system/photos/2019/05/27/1082643/original.jpg
0,Culex,40.7598,-89.4882,https://data.globe.gov/system/photos/2019/05/27/1082642/original.jpg
0,Culex,40.7598,-89.4882,https://data.globe.gov/system/photos/2019/05/27/1082640/original.jpg
0,Culex,40.7598,-89.4882,https://data.globe.gov/system/photos/2019/05/27/1082641/original.jpg
0,Aedes,37.9049,-122.169,https://data.globe.gov/system/photos/2019/08/12/1165186/original.jpg
0,Aedes,37.9049,-122.169,https://data.globe.gov/system/photos/2019/08/12/1165185/original.jpg
0,Aedes,37.9049,-122.169,https://data.globe.gov/system/photos/2019/07/27/1149198/original.jpg
0,Aedes,37.9049,-122.169,https://data.globe.gov/system/photos/2019/07/27/1149199/original.jpg
0,Aedes,37.9049,-122.169,https://data.globe.gov/system/photos/2019/07/27/1149197/original.jpg
1,Anopheles,33.0305,-96.8664,https://data.globe.gov/system/photos/2019/07/20/1147088/original.jpg
1,Anopheles,33.0305,-96.8664,https://data.globe.gov/system/photos/2019/07/20/1147098/original.jpg
0,Aedes,47.1123,-122.2554,https://data.globe.gov/system/photos/2019/07/30/1150942/original.jpg
0,Aedes,47.1123,-122.2554,https://data.globe.gov/system/photos/2019/07/30/1150941/original.jpg
0,Aedes,47.1209,-122.2678,https://data.globe.gov/system/photos/2019/07/09/1130531/original.jpg
0,Aedes,47.1209,-122.2678,https://data.globe.gov/system/photos/2019/07/09/1130533/original.jpg
0,Aedes,47.1192,-122.2656,https://data.globe.gov/system/photos/2019/07/09/1130529/original.jpg
0,Aedes,39.8662,-86.1083,https://data.globe.gov/system/photos/2019/06/20/1108638/original.jpg
0,Aedes,39.8662,-86.1083,https://data.globe.gov/system/photos/2019/06/20/1108639/original.jpg
0,Aedes,39.8662,-86.1083,https://data.globe.gov/system/photos/2019/06/20/1108640/original.jpg
0,Aedes,39.8662,-86.1083,https://data.globe.gov/system/photos/2019/06/20/1108641/original.jpg
0,Aedes,35.3345,-97.55,https://data.globe.gov/system/photos/2019/09/09/1197643/original.jpg
0,Aedes,35.3345,-97.55,https://data.globe.gov/system/photos/2019/09/09/1197644/original.jpg
0,Aedes,35.3345,-97.55,https://data.globe.gov/system/photos/2019/09/09/1197646/original.jpg
0,Aedes,35.3345,-97.55,https://data.globe.gov/system/photos/2019/09/09/1197634/original.jpg
0,Aedes,35.3345,-97.55,https://data.globe.gov/system/photos/2019/09/09/1197638/original.jpg
0,Aedes,35.3349,-97.5495,https://data.globe.gov/system/photos/2019/08/05/1157645/original.jpg
0,Aedes,35.3349,-97.5495,https://data.globe.gov/system/photos/2019/08/05/1157644/original.jpg
0,Aedes,35.3349,-97.5495,https://data.globe.gov/system/photos/2019/08/05/1157643/original.jpg
0,Aedes,35.3349,-97.5495,https://data.globe.gov/system/photos/2019/08/05/1157641/original.jpg
0,Aedes,26.3344,-80.1145,https://data.globe.gov/system/photos/2019/06/15/1107653/original.jpg
0,Aedes,26.3344,-80.1145,https://data.globe.gov/system/photos/2019/06/15/1107654/original.jpg
